Movie_Name,Genre,City,Screen_Type,Show_Time,Total_Seats,Tickets_Sold,Occupancy_Rate,Ticket_Price,Ticket_Sales,Concession_Sales,Total_Revenue,Show_Date
End brother,Horror,New York,3D,Late Night,200,154,0.7703348460270898,15,2310,528.5044870824039,2838.504487082404,2024-04-26
Turn amount out,Drama,Houston,IMAX,Morning,200,148,0.7431002645239804,18,2664,531.8136247909358,3195.813624790936,2025-01-22
State forward hot,Horror,Los Angeles,3D,Evening,200,159,0.7977086876958697,15,2385,814.4341486063224,3199.434148606322,2024-11-27
Film certain natural,Action,Houston,Standard,Late Night,200,110,0.5527096133039482,10,1100,380.342191869235,1480.342191869235,2024-12-20
Identify left,Horror,Miami,Standard,Afternoon,150,107,0.7138453830739901,10,1070,701.102957411075,1771.1029574110748,2024-11-08
Relationship modern perhaps yourself,Horror,Houston,3D,Late Night,150,72,0.4840762178193642,15,1080,426.12840219873726,1506.1284021987371,2024-05-26
Million star save rather,Drama,Chicago,3D,Evening,150,99,0.6644772089889986,15,1485,674.6226369771734,2159.6226369771734,2024-05-23
Note onto,Action,Houston,IMAX,Morning,100,52,0.5271954678256344,18,936,245.83031585876194,1181.8303158587619,2024-07-24
Civil similar,Sci-Fi,Chicago,IMAX,Morning,200,122,0.6122811209079484,18,2196,640.1014902060274,2836.1014902060274,2024-08-06
Begin them,Horror,New York,3D,Evening,200,200,1.0,15,3000,641.1568639779008,3641.1568639779007,2024-12-18
Mouth girl long,Drama,Chicago,Standard,Evening,100,41,0.41991022111123777,10,410,217.77863701593623,627.7786370159363,2024-05-22
Other environmental,Comedy,Los Angeles,IMAX,Late Night,100,70,0.702939028556177,18,1260,308.0319183819335,1568.0319183819336,2024-05-01
Fish why hard,Drama,Miami,3D,Morning,200,71,0.35809261932155223,15,1065,277.2291827891087,1342.2291827891086,2024-08-26
Off everyone green,Sci-Fi,Houston,Standard,Morning,200,105,0.5292102201315849,10,1050,663.3735317830585,1713.3735317830585,2024-06-20
Enter beautiful,Drama,Chicago,IMAX,Afternoon,200,152,0.7633425895451049,18,2736,919.5449869324468,3655.5449869324466,2025-01-28
Trip miss safe,Comedy,Chicago,3D,Morning,100,60,0.6096420028643194,15,900,315.9170627427303,1215.9170627427302,2024-12-20
Wish thank interest,Action,Houston,IMAX,Afternoon,100,43,0.4383382833106041,18,774,257.33122306498154,1031.3312230649815,2025-04-03
Able service,Horror,Los Angeles,3D,Late Night,150,73,0.49270444361100474,15,1095,264.9635085467659,1359.963508546766,2025-04-09
Hand focus,Sci-Fi,Chicago,Standard,Evening,200,160,0.8019396623402013,10,1600,534.3725055853947,2134.3725055853947,2024-10-10
Serve today,Sci-Fi,New York,IMAX,Afternoon,100,49,0.4904450052424295,18,882,279.0978672801702,1161.0978672801702,2025-03-30
Off,Horror,Chicago,3D,Late Night,200,126,0.6324687884372961,15,1890,600.7902700956806,2490.7902700956806,2024-08-21
Level gun show,Drama,Chicago,IMAX,Morning,150,91,0.606835775985572,18,1638,313.3638770811387,1951.3638770811388,2025-02-04
Something,Action,Miami,3D,Evening,100,60,0.6022599478591274,15,900,274.8632150610309,1174.863215061031,2024-12-07
Laugh set,Comedy,Miami,IMAX,Morning,150,138,0.9215916133987988,18,2484,935.8188961491074,3419.8188961491073,2025-01-03
Person,Drama,Los Angeles,3D,Evening,100,79,0.7950878533477016,15,1185,239.44265047590258,1424.4426504759026,2025-02-27
Former name success,Horror,Houston,IMAX,Afternoon,200,59,0.2962286120013589,18,1062,343.06641815830864,1405.0664181583086,2024-10-05
Later college course accept,Action,Miami,Standard,Evening,150,109,0.7279681472154141,10,1090,702.7292618418486,1792.7292618418487,2024-05-29
Share sort experience,Horror,New York,3D,Morning,100,50,0.5007320302847418,15,750,322.4220027224133,1072.4220027224133,2025-02-21
Early establish herself,Horror,Miami,3D,Late Night,150,109,0.7278650002194336,15,1635,377.21559048141603,2012.215590481416,2025-03-12
Glass girl,Sci-Fi,New York,3D,Afternoon,150,72,0.4811218892350949,15,1080,455.62346296465165,1535.6234629646517,2024-04-28
Cup onto past,Action,Chicago,IMAX,Late Night,100,58,0.5827895337799651,18,1044,275.07695425017283,1319.0769542501728,2025-02-12
To administration,Horror,Houston,Standard,Morning,150,101,0.6757480918470685,10,1010,604.3051498916996,1614.3051498916996,2024-06-06
Woman evidence police,Action,Los Angeles,3D,Afternoon,200,145,0.7298632791255182,15,2175,802.2703068415482,2977.270306841548,2024-11-06
However service put,Drama,Miami,Standard,Afternoon,150,62,0.4199555389416335,10,620,366.39001820712826,986.3900182071283,2025-02-04
Somebody to,Comedy,Los Angeles,IMAX,Morning,150,82,0.5498248146238577,18,1476,310.7051513262665,1786.7051513262666,2024-12-01
Discussion determine fly kind,Comedy,Miami,IMAX,Morning,200,105,0.5287582033258565,18,1890,522.5291505073033,2412.5291505073033,2024-08-30
Once stay major,Sci-Fi,Miami,Standard,Late Night,200,100,0.5020006151139432,10,1000,554.1193276242374,1554.1193276242375,2024-10-14
Coach involve,Comedy,Miami,3D,Evening,150,144,0.9648181360421645,15,2160,471.3328848935555,2631.3328848935553,2025-02-25
Here sell,Drama,Houston,Standard,Evening,200,152,0.7607472566441433,10,1520,490.15264908955146,2010.1526490895515,2024-08-28
Camera describe strong,Horror,Miami,IMAX,Evening,150,76,0.5108674068497432,18,1368,239.43260265361198,1607.4326026536119,2024-07-15
Benefit expert quality,Action,Chicago,3D,Morning,200,147,0.7376792920582164,15,2205,790.3189333539893,2995.3189333539895,2025-03-21
Event concern,Horror,Houston,3D,Morning,200,183,0.9183234295518949,15,2745,1026.1450168027825,3771.1450168027823,2024-11-16
Whole material because,Sci-Fi,Chicago,Standard,Late Night,100,75,0.754869789082672,10,750,512.3167076599755,1262.3167076599755,2024-10-14
Trip still rock,Action,Houston,IMAX,Evening,200,94,0.472094505106898,18,1692,524.9437862700383,2216.9437862700383,2024-12-28
Black trouble,Horror,New York,IMAX,Late Night,200,105,0.5273648890700623,18,1890,534.5541748115292,2424.5541748115293,2024-05-12
Skin environmental similar,Drama,Los Angeles,3D,Evening,150,133,0.8900366723779933,15,1995,616.4653193355743,2611.4653193355743,2024-08-03
Popular individual stay move,Drama,Chicago,Standard,Morning,100,49,0.4938495801571829,10,490,211.61938800307485,701.6193880030748,2024-10-07
Start,Drama,Miami,Standard,Late Night,150,99,0.6665729142219342,10,990,583.5985273809748,1573.5985273809747,2024-10-29
Throughout several school,Action,Miami,IMAX,Evening,200,163,0.8161951080144004,18,2934,921.6750931159503,3855.6750931159504,2025-04-16
Play over single,Comedy,Chicago,3D,Late Night,200,92,0.4609604292632875,15,1380,536.8509172885479,1916.8509172885479,2025-01-06
Seem newspaper,Drama,New York,3D,Late Night,100,59,0.5910711965907299,15,885,335.1474703987545,1220.1474703987544,2024-11-09
Sing after,Sci-Fi,Miami,IMAX,Late Night,150,30,0.2,18,540,92.18766453498392,632.1876645349839,2024-06-02
Sort keep service,Drama,Chicago,IMAX,Afternoon,150,66,0.44634185379985647,18,1188,248.68938168739797,1436.689381687398,2025-03-19
Group job,Drama,Los Angeles,IMAX,Morning,100,56,0.562114777291026,18,1008,281.72249565032075,1289.7224956503208,2025-03-11
Smile per,Drama,Miami,Standard,Morning,200,82,0.4128325227052726,10,820,288.98408558887866,1108.9840855888788,2024-08-29
Tough,Comedy,Houston,IMAX,Afternoon,200,168,0.8448616955897452,18,3024,1022.1777308272243,4046.1777308272244,2024-10-06
Walk wife choice,Action,Los Angeles,Standard,Late Night,150,57,0.38547879330590507,10,570,254.06026642181536,824.0602664218154,2025-01-06
Person piece style show,Horror,Los Angeles,3D,Evening,100,63,0.6339933269954524,15,945,323.5708097239618,1268.5708097239617,2024-06-03
Market imagine but unit,Drama,Chicago,3D,Afternoon,200,123,0.6196110865929136,15,1845,834.9880437601084,2679.9880437601087,2025-01-01
Large chance,Horror,Houston,3D,Evening,200,183,0.9161909933599173,15,2745,935.1005651538053,3680.1005651538053,2024-08-07
Risk room,Drama,Los Angeles,IMAX,Afternoon,100,38,0.3846206773230841,18,684,211.45921350307597,895.459213503076,2025-01-13
Career character,Sci-Fi,Chicago,Standard,Morning,100,77,0.7744745628232439,10,770,318.79940833027314,1088.799408330273,2024-06-09
Successful forget either camera,Sci-Fi,Los Angeles,3D,Late Night,100,60,0.6015349591529381,15,900,379.4512124731646,1279.4512124731646,2024-09-16
Skill marriage,Drama,New York,IMAX,Late Night,100,45,0.45277370234280734,18,810,209.68144304742094,1019.681443047421,2025-03-04
Cup very,Comedy,Houston,Standard,Evening,150,115,0.7693155211394905,10,1150,802.481661569614,1952.481661569614,2024-08-16
Speech plan,Drama,Chicago,IMAX,Morning,100,62,0.6298589543360205,18,1116,394.1157193276782,1510.115719327678,2024-12-14
Bill pull,Action,Chicago,IMAX,Afternoon,150,76,0.5099674684261808,18,1368,506.88843617027635,1874.8884361702762,2025-03-13
So throughout analysis,Horror,Houston,Standard,Afternoon,150,91,0.6104703127485028,10,910,496.98676560753154,1406.9867656075317,2024-06-29
Continue week,Comedy,New York,IMAX,Evening,100,64,0.6422029604707359,18,1152,332.4938868336219,1484.493886833622,2024-10-01
Answer well artist,Action,Miami,Standard,Late Night,150,92,0.6170276017876872,10,920,363.4516034038636,1283.4516034038636,2025-03-23
Carry fire anything,Horror,New York,IMAX,Afternoon,200,139,0.699319601178157,18,2502,858.4079044035276,3360.4079044035275,2024-09-13
Nice,Horror,Houston,IMAX,Morning,200,167,0.8379025224218027,18,3006,859.0839279217928,3865.0839279217926,2024-06-27
Activity cold,Comedy,Miami,Standard,Afternoon,150,62,0.41432767517597263,10,620,292.4512454896268,912.4512454896268,2024-06-04
Her site themselves,Sci-Fi,Miami,3D,Afternoon,150,137,0.91995500619844,15,2055,513.6480236655136,2568.6480236655134,2024-08-07
Blood skill energy,Action,New York,Standard,Evening,200,81,0.4071868300716247,10,810,419.2825550166828,1229.2825550166829,2024-12-10
Draw style man,Horror,Miami,Standard,Morning,150,86,0.5772322357446624,10,860,272.97584225737114,1132.9758422573711,2024-08-04
War society,Action,Houston,3D,Evening,150,118,0.7882475809726864,15,1770,726.1814476839312,2496.1814476839313,2024-05-23
Down outside class,Sci-Fi,Chicago,IMAX,Morning,200,128,0.6421487801602549,18,2304,771.419610338282,3075.419610338282,2025-03-05
Seven purpose experience,Sci-Fi,Los Angeles,IMAX,Evening,150,90,0.6065950720269109,18,1620,562.8631916001917,2182.863191600192,2025-01-29
Customer,Horror,Los Angeles,Standard,Late Night,200,113,0.5687816624464087,10,1130,421.38965528307074,1551.3896552830706,2024-07-11
Whom area,Action,Los Angeles,IMAX,Late Night,150,78,0.526049859801175,18,1404,296.8963897650507,1700.8963897650506,2025-04-08
Clear research movie,Drama,Los Angeles,IMAX,Evening,200,122,0.6115952864583682,18,2196,560.3333391747764,2756.3333391747765,2024-06-14
Outside item who,Action,Miami,3D,Evening,200,165,0.8274403145531537,15,2475,621.1282642843812,3096.128264284381,2024-05-30
Hundred development,Drama,Chicago,IMAX,Evening,100,75,0.753552322894757,18,1350,464.8027234554719,1814.802723455472,2025-03-10
Thing sport lawyer,Horror,Houston,3D,Late Night,150,74,0.49606356071090185,15,1110,510.2221809573315,1620.2221809573316,2025-04-09
Bit parent language,Drama,Houston,Standard,Late Night,200,146,0.7349399813149876,10,1460,593.7648863484746,2053.7648863484746,2024-08-10
Run according ok,Action,New York,Standard,Late Night,150,96,0.6460949281314914,10,960,519.3420667508074,1479.3420667508074,2025-01-18
Message relate door,Drama,Los Angeles,Standard,Evening,100,82,0.821929317825844,10,820,272.2626028325984,1092.2626028325985,2024-06-16
Sense make group,Sci-Fi,Chicago,3D,Late Night,200,138,0.6944443262885418,15,2070,649.216072231441,2719.216072231441,2024-12-30
Environmental station various,Action,Houston,3D,Late Night,200,95,0.47565074836168914,15,1425,615.614126521429,2040.614126521429,2024-12-30
It eye financial,Drama,Chicago,Standard,Late Night,200,103,0.5159728439704545,10,1030,712.7712390280429,1742.771239028043,2025-04-01
Seven give,Drama,New York,IMAX,Late Night,200,142,0.7120940407684893,18,2556,881.0225141193125,3437.0225141193123,2024-09-15
Yes operation a,Sci-Fi,Los Angeles,IMAX,Afternoon,200,138,0.6915555398150197,18,2484,845.2842072983935,3329.2842072983935,2025-04-23
Big economy,Comedy,New York,IMAX,Morning,200,119,0.5968647609053778,18,2142,531.3723531990028,2673.3723531990026,2024-09-19
Writer have,Sci-Fi,Houston,Standard,Morning,100,61,0.6175991074963173,10,610,348.69114188686837,958.6911418868683,2024-05-13
Positive continue occur,Action,Chicago,3D,Late Night,200,158,0.7916497343682637,15,2370,561.0233081476289,2931.023308147629,2024-05-22
Modern alone and,Drama,Chicago,3D,Evening,100,61,0.6112642916746255,15,915,417.3668927526583,1332.3668927526583,2025-02-08
Any quality,Horror,New York,Standard,Afternoon,200,136,0.6820646071755057,10,1360,618.5211347413594,1978.5211347413594,2025-03-27
Call next picture,Drama,Miami,IMAX,Evening,200,133,0.6696711021349159,18,2394,636.4172957997878,3030.417295799788,2024-08-09
Country address,Comedy,Miami,3D,Late Night,100,56,0.567347819515917,15,840,198.4031655716381,1038.403165571638,2024-07-18
Course south,Horror,New York,3D,Afternoon,100,76,0.7648165277980785,15,1140,474.3960183807201,1614.39601838072,2024-12-27
Toward support,Action,Chicago,Standard,Evening,200,164,0.8238124523482044,10,1640,847.6644129639689,2487.664412963969,2024-10-27
Attention give size,Drama,Chicago,IMAX,Afternoon,200,144,0.7220264454000958,18,2592,561.163170381671,3153.163170381671,2024-10-03
Third project weight,Horror,Los Angeles,IMAX,Afternoon,100,79,0.7958218210731494,18,1422,351.04330172442474,1773.0433017244247,2024-11-27
Soldier cell suggest,Sci-Fi,Miami,3D,Late Night,100,60,0.6031505762449139,15,900,326.867607028925,1226.867607028925,2025-02-16
Along after,Horror,New York,IMAX,Evening,200,160,0.8022929456942446,18,2880,940.0765823300605,3820.076582330061,2024-09-03
Oil,Sci-Fi,Miami,3D,Late Night,100,55,0.5534599865109816,15,825,192.5718920970227,1017.5718920970227,2024-11-17
Activity effort,Horror,Chicago,Standard,Morning,150,97,0.6486249528732663,10,970,554.8822883720375,1524.8822883720375,2025-03-23
Claim pretty,Comedy,Chicago,IMAX,Afternoon,150,87,0.5804785418448473,18,1566,435.9965976843823,2001.9965976843823,2024-05-07
Moment church,Drama,New York,IMAX,Afternoon,100,61,0.6145493947489077,18,1098,222.51993813163952,1320.5199381316395,2024-11-05
Within method,Action,Los Angeles,3D,Evening,150,118,0.789273553815537,15,1770,446.65450599601076,2216.654505996011,2024-12-25
Bit central worker,Drama,Miami,3D,Afternoon,200,95,0.4772668975149791,15,1425,487.7216513119846,1912.7216513119847,2024-05-11
Usually impact,Sci-Fi,Miami,Standard,Afternoon,200,182,0.9138580913528189,10,1820,658.253426288322,2478.253426288322,2024-10-14
Question middle,Sci-Fi,Miami,Standard,Evening,100,54,0.5490973927750447,10,540,340.2510337425525,880.2510337425525,2024-12-15
Father treat view,Sci-Fi,New York,IMAX,Morning,150,62,0.41787170808184015,18,1116,347.48023441642874,1463.4802344164286,2024-09-24
Message stock remain,Horror,Miami,3D,Morning,200,154,0.7737166310250101,15,2310,798.075729865117,3108.075729865117,2024-05-05
Six,Horror,Chicago,3D,Afternoon,150,107,0.7187494040944403,15,1605,515.1168889048133,2120.116888904813,2024-06-13
Expect hot,Horror,New York,IMAX,Late Night,150,104,0.6936179725578232,18,1872,505.20793763453935,2377.207937634539,2024-07-11
Education son,Drama,Chicago,Standard,Afternoon,200,138,0.694251826389642,10,1380,590.262648740994,1970.2626487409939,2024-09-12
Might respond red reveal,Drama,Chicago,3D,Afternoon,200,119,0.5981629840729628,15,1785,624.3459786962238,2409.345978696224,2024-09-08
Energy whatever,Action,Chicago,IMAX,Late Night,150,69,0.46541184427712523,18,1242,331.08849931080346,1573.0884993108034,2025-02-21
Phone car imagine,Drama,Los Angeles,IMAX,Morning,150,91,0.6113706837290589,18,1638,587.5556415319247,2225.5556415319247,2024-08-01
Car maintain skill,Drama,Houston,IMAX,Afternoon,200,99,0.49842574327318323,18,1782,582.5668578135603,2364.56685781356,2024-10-12
Project big,Sci-Fi,Los Angeles,IMAX,Late Night,150,111,0.7462679600126627,18,1998,554.4493105285584,2552.4493105285583,2024-06-15
Wife,Action,Chicago,3D,Morning,150,86,0.5779413927746792,15,1290,431.87289528017743,1721.8728952801775,2025-01-24
Possible situation society,Action,Los Angeles,IMAX,Evening,100,57,0.5761754204811232,18,1026,235.1492451491645,1261.1492451491645,2025-02-22
Network,Drama,Miami,Standard,Late Night,200,110,0.551792123752051,10,1100,333.59805861678603,1433.5980586167861,2024-12-28
Information major candidate,Drama,New York,3D,Afternoon,200,132,0.6619397181413437,15,1980,589.1305938014118,2569.130593801412,2025-02-27
Music moment late,Horror,Houston,3D,Morning,100,51,0.5154413170794038,15,765,269.33745535173,1034.3374553517301,2024-10-16
Range stage return,Action,Los Angeles,3D,Evening,150,86,0.5766669406650352,15,1290,431.46390201838244,1721.4639020183824,2025-01-22
Write large year,Comedy,Miami,3D,Morning,100,63,0.6365530817237868,15,945,288.263735607609,1233.263735607609,2025-02-10
Type quality especially,Comedy,Chicago,Standard,Evening,100,73,0.7367449856663084,10,730,394.91918173926894,1124.9191817392689,2024-09-27
Opportunity sense force quickly,Action,Houston,Standard,Morning,100,52,0.5239585236943305,10,520,184.50356570204426,704.5035657020443,2024-12-22
Leave,Comedy,Chicago,3D,Late Night,200,105,0.5293442541572515,15,1575,690.115310672763,2265.115310672763,2025-01-27
Personal nature,Comedy,Los Angeles,3D,Evening,150,110,0.7348074906036454,15,1650,765.8709245269017,2415.870924526902,2025-03-17
Apply bring suggest less,Sci-Fi,Chicago,Standard,Evening,200,96,0.4827873487754013,10,960,492.4184946723365,1452.4184946723365,2025-02-26
And show draw,Action,Miami,3D,Late Night,150,58,0.38888043384351667,15,870,250.84758571031003,1120.84758571031,2025-03-10
Close head,Action,New York,3D,Evening,200,118,0.5922333668121346,15,1770,578.0065810481485,2348.0065810481483,2025-01-25
